"","isocode","income","gdp_per_capita_usd","unemployment_rate","inflation_rate","health_expenditure_pct_gdp","health_expenditure_per_capita","population","gdp_total_usd","date","totalvaccinations","peoplevaccinated","peoplefullyvaccinated","totalboosters","dailyvaccinationsraw","dailyvaccinations","totalvaccinationsperhundred","peoplevaccinatedperhundred","peoplefullyvaccinatedperhundred","totalboostersperhundred","dailyvaccinationspermillion","dailypeoplevaccinated","dailypeoplevaccinatedperhundred"
"92","cmr","Lower middle income",1604.87726954895,3.653,6.24767713343861,4.47835922,71.97737885,27632771,44347206072.5513,2022,2085210.5,1586455.61904762,1251453.61904762,140441.823529412,10435,8276.57534246575,7.46954545454545,5.68285714285714,4.48285714285714,0.504117647058824,296.416438356164,6731.28493150685,0.0241808219178082
"93","cmr","Lower middle income",1672.32657340872,3.973,2.27185762503637,4.30539274,72.56921387,26915758,45011937346.8384,2021,384899.448979592,317380.87755102,144330.891304348,555673.615384615,5145,3862.43181818182,1.37897959183673,1.1365306122449,0.517173913043478,16.0124783861671,138.32196969697,3159.51893939394,0.0113106060606061
"94","cmr","Lower middle income",1736.86091073524,3.613,7.38281384280984,4.2881484,79.713478085,28372687,49279410982.826,2023,4571846.76923077,3635728.9,3086945.7,666068,10435,2907.8125,16.3784615384615,13.024,11.058,2.38692307692308,104.118055555556,1602.375,0.00575694444444444
"95","can","High income",55509.393176404,5.279,6.80280115341613,11.23432541,3568.8379287675,38939056,32389335868.1661,2022,86064119.6797753,33022456.670068,31234482.5565217,21798291.5710227,77368.4971428571,77763.4712328767,223.808623595506,85.874693877551,81.2246956521739,56.6864488636364,2022.21369863014,8015.27945205479,0.0208493150684931
"96","can","High income",53431.1857063879,5.415,3.87900159788426,11.22370815,3568.8379287675,40097761,32389335868.1661,2023,98389921.2057143,34684475.64,31745481.72,31795377.7853107,16580.4680232558,15964.0520547945,255.861771428571,90.1964,82.5544,82.6833898305085,415.145205479452,4933.4,0.01292
"97","can","High income",52496.8441693242,7.527,3.39519318527528,12.41920948,3568.8379287675,38239864,32389335868.1661,2021,33331023.7726027,19094776.4258242,13732563.0794521,528658.574074074,188329.797260274,185779.816438356,86.6768767123288,49.6559065934066,35.7113150684931,1.37450617283951,4831.19726027397,86629.1068493151,0.22527397260274
"98","can","High income",43537.839298904,9.657,0.716999632307827,13.02419472,3568.8379287675,38028638,32389335868.1661,2020,35297.4444444444,35296.7222222222,1.3,555673.615384615,5656.76470588235,4162,0.0916666666666667,0.0916666666666667,0,16.0124783861671,108.058823529412,4161.88235294118,0.0108823529411765
"99","cym","High income",58049.6139606671,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,68684,5655358021.43209,2020,0,0,1541441.84210526,555673.615384615,10435,275,0,0,39.9728125,16.0124783861671,4002,195,0.284
"100","cym","High income",58049.6139606671,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,70108,6060026520.10608,2021,78547.6145833333,41808.3936170213,37022.5698924731,555673.615384615,511.3,359.408219178082,114.297604166667,60.8373404255319,53.8723655913979,16.0124783861671,5229.92876712329,159.709589041096,0.232446575342466
"101","cym","High income",58049.6139606671,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,71591,6600843963.37585,2022,143915.107142857,60847.1428571429,59267.4615384615,23452.5238095238,10435,51.1123287671233,209.415357142857,88.5403571428571,86.2430769230769,34.1261904761905,743.671232876712,8.53698630136986,0.0123123287671233
"102","cym","High income",58049.6139606671,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,73038,7139428557.71423,2023,151633.166666667,62020.8333333333,60659.1666666667,24064,10435,5.04407713498623,220.648333333333,90.2466666666667,88.2683333333333,35.02,73.7052341597796,0.738292011019284,0.000922865013774105
"103","caf","Low income",467.359825026238,5.956,5.58316735183247,9.95509052,47.91517639,5098039,2382618615.01694,2022,1339480.77419355,1253595.64516129,1198988.74193548,163368.857142857,10435,5151.30136986301,24.0103225806452,22.4696774193548,21.4909677419355,2.93071428571429,923.367123287671,4295.90684931507,0.0770082191780822
"104","caf","Low income",492.263142830507,6.375,4.25936417542868,9.15270615,46.24643707,5112100,2516498412.46384,2021,173117.95,191710.384615385,201955.75,555673.615384615,12887,2254.13733905579,3.103,3.43538461538462,3.62125,16.0124783861671,404.107296137339,1960.24034334764,0.0352274678111588
"105","caf","Low income",495.978897153068,5.877,2.97913852618937,5.92793417,37.661224365,5152421,2555492085.24831,2023,2811473.7,2393794.3,2280082.7,264819.7,10435,3777.0325203252,50.393,42.905,40.869,4.748,677.040650406504,2348.65040650406,0.0420650406504065
"106","tcd","Low income",671.720147647873,1.096,5.78802687843616,4.52549791,40.17007446,18455316,12396807588.4082,2022,1925614.15789474,1757894.42105263,1631004.68421053,555673.615384615,10435,13035.7095890411,10.8663157894737,9.91947368421053,9.20157894736842,16.0124783861671,735.443835616438,9874.60821917808,0.0556493150684932
"107","tcd","Low income",680.639877912029,1.074,10.8363568399842,5.92793417,37.661224365,19319064,13149325362.3347,2023,7734656.07142857,5073577,4682033.4,3292025.35714286,10435,11142.2602739726,43.6428571428571,28.625,26.418,18.5742857142857,628.635616438356,3603.9698630137,0.0200931506849315
"108","tcd","Low income",660.747192555507,1.548,-0.772844370359139,4.17851543,37.59156799,17828273,11779981332.8631,2021,127936.088235294,98184.21875,35909.0689655172,555673.615384615,10435,1579.14705882353,0.721470588235294,0.554375,0.203103448275862,16.0124783861671,89.1617647058823,1095.34803921569,0.00620588235294117
"109","chl","High income",16216.5706467899,9.281,4.52456838259144,9.68593311,1576.69287109,19456334,315515014838.539,2021,22326961.6732394,11036637.4619718,9623262.97707736,5253878.36805556,127274.738505747,120081.789041096,113.891323943662,56.2985633802817,49.0889111747851,26.8005555555556,6125.4602739726,47286.4438356164,0.241208219178082
"110","chl","High income",15451.1319576678,8.249,11.643866711056,10.06172848,1547.28967285,19553036,302116539409.03,2022,56684173.7307692,17937979.9615385,17475723.6620879,21845066.9725275,50435.650137741,51457.098630137,289.149752747253,91.5025274725275,89.145,111.433214285714,2624.89863013699,2232.74246575342,0.0113917808219178
"111","chl","High income",13114.815470545,10.934,3.04549084804326,9.68910599,1270.97814941,19370624,254042159309.311,2020,5651.5,5651.5,1541441.84210526,555673.615384615,2742.66666666667,2545.57142857143,0.0275,0.0275,39.9728125,16.0124783861671,129.857142857143,2545.57142857143,0.0128571428571428
"112","chl","High income",17067.8136150601,9.013,7.58168251407962,10.09532642,1714.8927002,19658835,335533331669.219,2023,62873990.6666667,18085894.1621622,17698039.7297297,27449179.3513514,1776.30555555556,11692.9779614325,320.723846153846,92.2575675675676,90.2786486486487,140.019189189189,596.101928374656,140.153846153846,0.000794871794871795
"113","chn","Upper middle income",10408.7195541075,5,2.41942189457782,5.59359741,582.95092773,1411100000,32389335868.1661,2020,3e+06,1755701.5,1541441.84210526,555673.615384615,10435,187500,0.215,45.032868852459,39.9728125,16.0124783861671,131,1084.48754280822,0.0271931506849315
"114","chn","Upper middle income",12614.0617416421,4.67,0.234836828893051,5.376546145,374.140945435,1410710000,32389335868.1661,2023,3484693529.41176,1310210200,1276557800,826530800,766461.538461538,388953.575,244.387647058824,91.888,89.526,57.966,272.75,40557.1,0.0029
"115","chn","Upper middle income",12617.5051041181,4.55,0.981015135544882,5.38360548,670.25897217,1412360000,32389335868.1661,2021,1491784673.55932,1062551500,1070389222.22222,74007000,9700242.95774648,7650299.20547945,104.621084745763,74.5166666666667,75.0683333333333,5.19,5365.27123287671,3210525.92647059,0.224926470588235
"116","chn","Upper middle income",12662.5826712038,4.98,1.97357555739051,5.36948681,672.45159912,1412175000,32389335868.1661,2022,3324498052.05479,1284132000,1249288342.10526,729932468.75,1760991.78082192,1860110.00273973,233.15301369863,90.0582857142857,87.6152631578947,51.19125,1304.53424657534,134968.887671233,0.0093945205479452
"117","col","Upper middle income",6222.62164397614,13.898,3.49505757399448,9.01772404,561.11627197,51188173,318524633225.395,2021,25384736.3647059,14621168.5751295,11803677.6103896,3024875.88888889,196714.468292683,202651.646687697,48.9352941176471,28.1859585492228,22.7544155844156,5.83111111111111,3906.62460567823,128551.33447099,0.247836177474403
"118","col","Upper middle income",6674.59601948063,10.547,10.1772313546166,7.57361269,505.50805664,51737944,345329875078.512,2022,76992136.183908,41019073.2345679,33233160.0689655,8511923.73563218,199276.82,70480.2630136986,148.421494252874,79.0741975308642,64.0654022988506,16.4087356321839,1358.67123287671,12829.3863013699,0.0247260273972603
"119","col","Upper middle income",6947.35928681966,9.594,11.7359044948689,7.69168758,534.43713379,52321152,363493841244.303,2023,90347078.3333333,42973057.8333333,36997347,14727813.5,10435,2729.71625344353,174.165,82.8433333333333,71.3216666666667,28.3916666666667,52.7300275482094,236.939393939394,0.000526170798898072
"120","com","Lower middle income",1584.12450153608,4.394,6.34221743124953,6.43369246,100.04210663,818174,1296089479.91978,2021,257527.88,162200.80952381,117035.8,555673.615384615,10435,2223,30.7752,19.3852380952381,13.9865,16.0124783861671,2656.6062992126,1254.38188976378,0.149905511811024
"121","com","Lower middle income",1489.49566257969,3.816,6.34221743124953,8.3803854,122.93584442,834188,1242519407.77603,2022,693856.555555556,377489,331163.888888889,555673.615384615,10435,944.647272727273,82.9188888888889,45.1111111111111,39.5755555555556,16.0124783861671,1128.90545454545,400.847272727273,0.04792
"122","cod","Low income",558.034077296358,5.28,7.48166622718465,3.67749357,21.58848572,99148932,55328482783.5393,2021,127657.613636364,102921.710526316,43165.5,555673.615384615,42303,1203.4280155642,0.129545454545455,0.103421052631579,0.044,16.0124783861671,12.1167315175097,932.455252918288,0.000867704280155642
"123","cod","Low income",627.502181690836,4.484,7.48166622718465,5.92793417,37.661224365,105789731,66383287002.9867,2023,15123002,14046465,11823622,555673.615384615,10435,51626.5483870968,15.2742857142857,14.1871428571429,11.9416666666667,16.0124783861671,521.58064516129,46127.4,0.046658064516129
"124","cod","Low income",642.612265820033,4.522,7.48166622718465,3.78614616,24.38615036,102396968,65801547619.5815,2022,3075948.125,2791365.48,1720185.04347826,555673.615384615,10435,28357.3123287671,3.10583333333333,2.818,1.73739130434783,16.0124783861671,286.356164383562,26179.7397260274,0.0264794520547945
"125","cog","Lower middle income",2620.83804267402,5.6365,3.04344334698478,2.19224548,50.60568619,6035104,15817030154.6941,2022,826589,688786.25,631444.8,555673.615384615,10435,361.349056603774,13.8444444444444,11.53625,10.578,16.0124783861671,60.5896226415094,354.712264150943,0.00591981132075471
"126","cog","Lower middle income",2516.16255145432,5.6365,1.7156427545126,3.49339676,79.3296051,5892183,14825690210.9157,2021,298406.655172414,228685.571428571,114755.882352941,555673.615384615,1486,2853.70881226054,4.99862068965517,3.82964285714286,1.92176470588235,16.0124783861671,477.973180076628,2332.64367816092,0.039088122605364
"127","cri","Upper middle income",12394.0493969492,16.432,0.724911478131376,7.82545757,969.89099121,5034320,62395610760.0492,2020,55,55,1541441.84210526,555673.615384615,10435,240,0,0,39.9728125,16.0124783861671,46,240,0.005
"128","cri","Upper middle income",12838.1185358931,15.139,1.72647755109241,7.61130476,977.14831543,5059988,64960725734.1965,2021,2776698.55555556,1688883.14814815,1115400.59615385,82355.6666666667,10435,21282.0547945205,53.5957407407407,32.5988888888889,21.5298076923077,1.58888888888889,4107.81095890411,10808.0164383562,0.208619178082192
"129","cri","Upper middle income",13625.9008491328,11.325,8.27477490232654,7.18368196,978.84155273,5081765,69243626028.5936,2022,10460207.2647059,4333197.23529412,4008651.91176471,1862378.67647059,10435,13347.5890410959,201.901470588235,83.6391176470588,77.3747058823529,35.9482352941176,2576.38630136986,1768.02739726027,0.0341452054794521
"130","cri","Upper middle income",16942.0268119375,8.325,0.525193508693455,6.868320705,478.728759765,5105525,86497941439.0174,2023,13066314,4625075,4337890.25,2898445.375,10435,3337.86379928315,252.2025,89.27375,83.73,55.945,644.272401433692,211.917562724014,0.00389605734767025
"131","civ","Lower middle income",2455.98127641148,2.63,4.09195189692863,3.76207662,92.39588928,29639736,72794636653.7793,2021,954639.905472637,663969.464516129,989081.5,555673.615384615,12456.9212121212,22134.868852459,3.39009950248756,2.358,3.51214285714286,16.0124783861671,786.068852459016,15384.7540983607,0.0545049180327869
"132","civ","Lower middle income",2530.84659301723,2.27,4.38711707003279,4.2881484,79.713478085,31165654,78875489245.0538,2023,24652776.6666667,13466110.3333333,12058036,2756693.33333333,10435,24621.96,87.5433333333333,47.8166666666667,42.82,9.79,874.18,6411.14,0.02258
"133","civ","Lower middle income",2308.70654660366,2.306,5.27616724262846,3.6424129,86.15213013,30395002,70173140101.4315,2022,11959503.3448276,8201657.9,5970046.57142857,838892.461538462,37219.6666666667,47101.7479452055,42.4686206896552,29.1235,21.2009523809524,2.97692307692308,1672.54520547945,23405.6493150685,0.0831315068493151
"134","hrv","High income",14808.4620188819,7.507,0.154811374562106,7.64949179,1094.53283691,3914206,57963370885.0798,2020,7864,7864,1541441.84210526,555673.615384615,10435,1105,0.2,0.2,39.9728125,16.0124783861671,274,1105,0.027
"135","hrv","High income",17789.9304736722,7.608,2.55450699642041,8.01351929,1384.11914063,3878981,69006802298.6956,2021,2525594.49819495,1409259.20588235,1004194.02369668,555673.615384615,14329.6919642857,12824.1616438356,62.6641155234657,34.96625,24.9159241706161,16.0124783861671,3181.87123287671,6163.22465753425,0.152920547945205
"136","hrv","High income",18466.0955472648,6.96,10.7805806758686,7.21545315,1344.19006348,3855641,71198635101.9514,2022,5234609.97256098,2311436.84,2236683.43097643,594785,2007.35451505017,1827.37808219178,129.879420731707,57.3507692307692,55.4958249158249,14.76,453.424657534247,179.082191780822,0.00451780821917808
"137","hrv","High income",21865.4562838641,6.086,7.9412817758683,9.10995388,3282.81738281,3859686,84393795502.4421,2023,5360371.22368421,2321307.6,2251170.57534247,555673.615384615,143.72972972973,62.7259036144578,132.999605263158,57.5950666666667,55.8552054794521,16.0124783861671,15.539156626506,7.11746987951807,0.000102409638554217
"138","cub","Upper middle income",7459.99815132837,2.116,4.33075199512236,13.78727913,478.728759765,11122168,32389335868.1661,2021,17346321.5240385,6443850.23394495,4914373.12980769,1364251.81818182,132098.420792079,134792.939252336,154.709086538462,57.4721100917431,43.8304326923077,12.1663636363636,12022.0093457944,45678.8154506438,0.40737339055794
"139","cub","Upper middle income",7459.99815132837,1.719,4.33075199512236,6.868320705,478.728759765,11019931,32389335868.1661,2023,44319737.1170213,10742272.1944444,10015939.7777778,8727084.81081081,12027.064516129,8601.58904109589,395.28164893617,95.8088888888889,89.3307777777778,77.8354594594595,767.145205479452,183.893150684931,0.00151232876712328
"140","cub","Upper middle income",7459.99815132837,1.82,4.33075199512236,11.78683186,478.728759765,11059820,32389335868.1661,2022,38313906.1832298,10659344.1214953,9941894.6863354,7141667.79813665,34342.5296167247,33846.7643835616,341.716242236025,95.0692523364486,88.6704968944099,63.6953726708075,3018.73698630137,804.890410958904,0.00713698630136986
"141","cuw","High income",20501.7522782219,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,149996,3075180834.72417,2022,249278.673728814,107616.156779661,98943.0084745763,42719.5084745763,178.027322404372,120.238356164384,130.394533898305,56.2922033898305,51.7559322033898,22.3461016949153,629.043835616438,13.68125,0.00726875
"142","cuw","High income",17980.0888397547,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,152369,2739608156.42458,2021,159073.623809524,87249.2095238095,71239.4162679426,15848,975.300613496933,708.992779783394,83.2092857142857,45.638619047619,37.2645454545455,8.29,3708.61010830325,325.169675090253,0.170086642599278
